referencia_busca_cliente;id_importacao_pessoa;referencia;numero;data_primeiro_vencimento;dia_vencimento;data_vigencia_inicial;data_vigencia_final;servicos.referencia;PLANO;recorrencia;servicos.valor_unitario;codigo_forma_pagamento;codigo_banco_conta;tipo_faturamento;codigo_vendedor
1;14824;16249;16249;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14823;16248;16248;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14822;16247;16247;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14821;16246;16246;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14820;16245;16245;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14819;16244;16244;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14818;16243;16243;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14817;16242;16242;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14816;16241;16241;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14815;16240;16240;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14814;16238;16238;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14813;16239;16239;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14812;16237;16237;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14811;16236;16236;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14810;16235;16235;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14809;16234;16234;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14806;16231;16231;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14805;16230;16230;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14804;16229;16229;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14803;16228;16228;22/09/2023;22;22/09/2023;22/09/2023;16;Basico Anual;12;2604;13;2;1;1
1;14802;16227;16227;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14801;16226;16226;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14800;16225;16225;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14799;16224;16224;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14798;16223;16223;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14797;16222;16222;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14796;16221;16221;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14795;16220;16220;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14794;16219;16219;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14793;16218;16218;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14792;16217;16217;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14791;16216;16216;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14790;16215;16215;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14789;16214;16214;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14788;16213;16213;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14787;16212;16212;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14786;16211;16211;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14785;16210;16210;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14784;16209;16209;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14783;16208;16208;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14782;16207;16207;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14781;16206;16206;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14780;16205;16205;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14779;16204;16204;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14778;16203;16203;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14777;16202;16202;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14776;16201;16201;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14775;16200;16200;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14774;16199;16199;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14773;16198;16198;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14772;16197;16197;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14771;16196;16196;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14770;16195;16195;22/09/2023;22;22/09/2023;22/09/2023;16;Basico Anual;12;2604;13;2;1;1
1;14769;16194;16194;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14768;16193;16193;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14767;16192;16192;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14766;16191;16191;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14765;16190;16190;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14764;16189;16189;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14763;16188;16188;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14762;16187;16187;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14761;16186;16186;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14760;16185;16185;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14759;16184;16184;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14758;16183;16183;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14757;16182;16182;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14756;16181;16181;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14755;16180;16180;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14754;16179;16179;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14753;16178;16178;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14752;16177;16177;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14751;16176;16176;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14750;16175;16175;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14749;16174;16174;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14748;16173;16173;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14747;16172;16172;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14746;16171;16171;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14745;16170;16170;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14744;16169;16169;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14743;16168;16168;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14742;16167;16167;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14741;16166;16166;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14740;16165;16165;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14739;16164;16164;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14738;16163;16163;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14737;16162;16162;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14736;16161;16161;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14735;16160;16160;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14734;16159;16159;22/09/2023;22;22/09/2023;22/09/2023;16;Basico Anual;12;2604;13;2;1;1
1;14733;16158;16158;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14732;16157;16157;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14731;16156;16156;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14730;16155;16155;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14729;16154;16154;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14728;16153;16153;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14727;16152;16152;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14726;16151;16151;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14725;16150;16150;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14724;16149;16149;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14723;16148;16148;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14722;16147;16147;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14721;16146;16146;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14720;16145;16145;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14719;16144;16144;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14718;16143;16143;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14717;16142;16142;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14716;16141;16141;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14715;16140;16140;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14714;16139;16139;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14713;16138;16138;22/09/2023;22;22/09/2023;22/09/2023;16;Basico Anual;12;2604;13;2;1;1
1;14712;16137;16137;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14711;16136;16136;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14710;16135;16135;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14709;16134;16134;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14708;16133;16133;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14707;16132;16132;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14706;16131;16131;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14705;16130;16130;22/09/2023;22;22/09/2023;22/09/2023;16;Basico Anual;12;2604;13;2;1;1
1;14704;16129;16129;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14703;16128;16128;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14702;16127;16127;22/09/2023;22;22/09/2023;22/09/2023;16;Basico Anual;12;2604;13;2;1;1
1;14701;16126;16126;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14700;16125;16125;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14699;16124;16124;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14698;16123;16123;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14697;16122;16122;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14696;16121;16121;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14695;16120;16120;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14694;16118;16118;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14693;16119;16119;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14692;16117;16117;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14691;16116;16116;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14690;16115;16115;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14689;16114;16114;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14688;16113;16113;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14687;16112;16112;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14686;16111;16111;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14685;16110;16110;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14684;16109;16109;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14683;16108;16108;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14682;16107;16107;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14681;16106;16106;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14680;16104;16104;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14679;16103;16103;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14678;16102;16102;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14677;16101;16101;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14676;16100;16100;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14675;16099;16099;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14674;16098;16098;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14673;16097;16097;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14672;16096;16096;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14671;16095;16095;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14670;16094;16094;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14669;16093;16093;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14668;16092;16092;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14667;16091;16091;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14666;16090;16090;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14665;16089;16089;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14664;16088;16088;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14663;16087;16087;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14662;16086;16086;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14661;16085;16085;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14660;16084;16084;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14659;16083;16083;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14658;16082;16082;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14657;16081;16081;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14656;16080;16080;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14655;16079;16079;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14654;16078;16078;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14653;16077;16077;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14652;16076;16076;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14651;16075;16075;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14650;16074;16074;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14649;16073;16073;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14648;16072;16072;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14647;16071;16071;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14646;16070;16070;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14645;16069;16069;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14644;16068;16068;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14643;16067;16067;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14642;16066;16066;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14641;16065;16065;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14640;16064;16064;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14639;16063;16063;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14638;16062;16062;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14637;16061;16061;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14636;16060;16060;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14635;16059;16059;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14634;16058;16058;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14633;16057;16057;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14632;16056;16056;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14631;16055;16055;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14630;16054;16054;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14629;16053;16053;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14628;16052;16052;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14627;16051;16051;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14626;16050;16050;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14625;16049;16049;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14624;16048;16048;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14623;16047;16047;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14622;16046;16046;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14621;16045;16045;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14620;16044;16044;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14619;16043;16043;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14618;16042;16042;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14617;16041;16041;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14616;16040;16040;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14615;16039;16039;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14614;16038;16038;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14613;16037;16037;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14612;16036;16036;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14610;16034;16034;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14609;16033;16033;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14608;16032;16032;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14607;16031;16031;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14606;16030;16030;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14605;16029;16029;22/09/2023;22;22/09/2023;22/09/2023;16;Basico Anual;12;2604;13;2;1;1
1;14604;16028;16028;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14603;16027;16027;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14602;16026;16026;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14601;16025;16025;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14600;16024;16024;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14599;16023;16023;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14598;16022;16022;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14597;16021;16021;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14596;16020;16020;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14595;16019;16019;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14594;16018;16018;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14593;16017;16017;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14592;16016;16016;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14591;16015;16015;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14590;16014;16014;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14589;16013;16013;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14588;16012;16012;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14587;16011;16011;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14586;16010;16010;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14585;16009;16009;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14583;16007;16007;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14582;16006;16006;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14581;16005;16005;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14580;16004;16004;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14579;16003;16003;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14578;16002;16002;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14577;16001;16001;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14576;16000;16000;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14575;15999;15999;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
1;14574;15998;15998;22/09/2023;22;22/09/2023;21/11/2023;16;Basico Anual;12;2604;13;2;1;1
